OUTCOME,TOP_GOLD_LOG_RATIO,TOP2_IMPACT,TOP1_IMPACT,JUNGLE_GOLD_LOG_RATIO,JUNGLE2_IMPACT,JUNGLE1_IMPACT,MIDDLE_GOLD_LOG_RATIO,MIDDLE2_IMPACT,MIDDLE1_IMPACT,BOTTOM_GOLD_LOG_RATIO,BOTTOM2_IMPACT,BOTTOM1_IMPACT,UTILITY_GOLD_LOG_RATIO,UTILITY2_IMPACT,UTILITY1_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
1,0.27885755934440737,0,2,-0.007559578670199529,0,1,-0.018236556542900965,1,0,-0.7161786381240596,1,1,-0.3469297943351588,0,2,-1,-1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,-1
1,0.32231021514939995,0,2,0.12181666087131628,3,0,0.006082663456591545,0,2,0.03101114071552274,3,1,0.09856709678349032,2,2,-2,0,0,0,0,0,1,1,0,0,0,-1,0,2,0,0,0,0,0,0
0,-0.09160025395505142,0,1,-0.6875448685797442,2,2,-0.20750338844746433,2,0,-0.39300114978795053,4,1,-0.29271147840925044,2,0,0,0,0,0,1,-2,0,0,0,0,1,0,-1,-1,-1,-1,0,-1,-1,0
0,0.16975818696089973,2,2,-0.2583417259429743,2,0,-1.071357198359261,5,0,-0.5521506306462345,0,1,-0.8621410888752199,7,1,0,-1,0,0,2,-1,0,0,0,-5,0,0,0,0,0,0,-2,-2,-1,-2
1,0.031871482457638156,3,1,0.5026091170361064,1,0,0.5162388234223158,3,0,0.5812743136910421,4,1,0.6581707609278514,7,1,0,-1,0,0,3,2,1,1,0,1,3,4,0,-1,0,2,0,0,1,-1
0,-0.3001782253713398,1,0,-0.045642665555712406,2,2,-0.0712355303127617,1,2,0.028467492450917307,2,2,-0.18308002766556228,2,2,-1,0,0,0,0,1,0,-1,0,1,0,1,0,0,0,0,0,-1,-1,1
1,-0.6849441700727075,2,1,0.5003529055533107,2,1,0.24098688418022707,0,0,0.4150374992788437,4,1,0.4888957429725018,2,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0
0,-0.37380896553033777,1,2,-0.14005290600175707,1,4,0.5681234384947513,1,3,-0.15022703137057744,1,2,0.3420439469595524,2,0,2,1,-1,0,-1,1,0,0,2,2,-1,0,0,-1,1,0,0,0,0,0
1,-0.1242003507335442,0,0,0.2288478418656053,4,1,0.1521675607033848,1,1,0.504450295901633,3,1,0.3672258157072148,4,1,0,0,0,0,-1,1,1,1,0,0,1,1,0,3,0,1,0,0,0,0
1,0.6690595945817842,3,1,0.2683800113601336,4,0,0.6752210412212936,2,1,0.06597065662439285,0,1,0.5308202995940182,1,0,0,0,-1,0,2,2,0,0,0,2,0,0,0,1,-1,1,1,0,0,0
1,0.5086445931159738,2,1,-0.08850327992372733,2,1,-0.17443596453492968,4,3,0.4303304992365312,1,1,0.5747993812347678,5,1,0,1,0,0,2,0,1,2,0,-3,0,3,0,1,0,0,0,0,0,0
1,-0.46873951174628886,1,1,0.7738353959949217,2,2,0.3598586955016636,3,0,0.017269606570546967,5,2,-0.39158453221644657,6,3,0,1,0,0,1,2,3,2,0,1,2,1,0,0,-1,0,-1,0,0,-2
0,0.24279346697597967,1,3,-0.1137903648465162,5,0,-0.4016250331246465,1,0,-0.4402611085510627,4,2,-0.5298193816485988,4,0,-1,0,0,0,3,-2,0,-1,-1,0,0,0,0,-1,0,-3,0,-2,-1,-1
1,0.4143388012068021,2,0,0.6145708139331929,1,1,0.21651903567961267,0,0,-0.025860206483925067,1,2,-0.29047805009296246,3,1,1,0,0,0,1,-1,1,2,0,0,0,1,1,0,-1,-1,0,0,0,-1
1,0.27804903497268496,1,3,-0.01709085021374504,2,2,-0.24390200924511313,1,0,-0.0902728852106873,0,2,-0.03746609254533174,1,2,1,-2,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,-2
1,0.4678563741777228,4,1,0.18605488203769208,4,0,0.24715915467200453,2,1,0.42822486839893864,0,0,0.6821015443461819,2,1,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,2,0,0,-1
0,-0.3184872278090518,3,0,-0.46962340633061145,3,3,-0.037651941891534396,0,2,0.4618369275463081,1,0,-0.6223474363083893,1,2,-1,0,0,-1,-2,1,0,-1,0,2,0,0,0,0,1,1,0,-1,0,0
1,-0.39406112450592745,0,2,-0.27701625756850606,3,2,-0.21488468431335614,2,1,0.35922320315724743,2,1,-0.20003721217243084,2,2,-1,-1,0,1,0,0,-1,-1,0,0,1,0,-1,2,2,1,0,0,-1,0
0,-0.30425706856030676,1,2,0.018742094642266775,3,1,-0.030303359526455197,3,0,-0.6819389820158638,3,0,-0.018645224334870897,1,3,-1,0,0,0,2,-2,-1,2,0,0,-3,1,-2,0,0,-1,0,0,0,0
1,-0.5703157247567548,1,3,-0.152722911367374,1,1,0.4792563269151785,0,3,0.05533545178577598,4,3,0.30677426846877615,4,1,0,-2,0,0,0,-1,1,1,1,-2,0,1,0,1,-1,0,0,-1,0,1
0,-0.3120429124979544,3,2,0.015460104545452484,1,1,0.15951722632560708,1,4,-0.6725264003087161,1,0,-0.5055852645992306,2,3,-2,0,-1,0,2,2,0,-1,0,0,0,-1,-1,1,1,3,0,-1,0,0
0,-0.4360713043540378,3,1,-0.13805437596180484,3,1,-0.039733299737376375,0,1,-0.20971566342483974,1,0,-0.5745011238485773,2,1,0,0,-2,-1,0,0,0,-2,0,0,0,1,1,1,-1,0,0,-1,-1,0
1,0.667604906061569,1,0,0.36924203636132047,1,1,-0.005706118345216133,1,1,0.4634785240043502,3,1,0.2532726111451254,3,2,0,0,0,0,1,-1,2,2,0,0,0,0,0,0,1,0,0,-1,0,0
1,0.5071142841187026,1,2,-0.3795193158019075,0,1,0.4267533128658054,1,3,0.13173465885207997,0,1,0.2579417965093886,3,2,-1,0,0,-1,1,-1,0,0,0,-3,0,1,0,-1,1,2,0,-2,0,0
1,0.4472496480328261,1,2,-0.07786341378923727,1,1,0.2887210494974435,2,0,-0.3806126136488164,1,0,-0.17458559315230576,1,2,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1
1,0.23056783107522533,1,0,-0.4896695813088369,1,2,-0.025306819278607055,0,1,-0.011394754600112161,2,2,0.047794809166182124,3,2,0,0,0,0,0,-2,0,0,1,-1,0,0,0,1,0,1,0,-1,0,1
0,-1.1489728299163182,2,3,-0.4179006078539283,1,0,-1.0943088658640088,2,0,-0.36780307494682846,4,1,-0.9068905956085187,3,2,0,-1,0,-1,1,0,0,1,0,-2,0,0,0,0,0,-2,-2,0,0,0
1,-0.24959497952506196,0,0,-0.122009430877254,2,0,-0.03460991648789247,1,0,-0.25900836264263594,1,0,0.08636661464788911,2,4,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,-1,0,-3
0,-0.1354409020978012,0,1,-0.13812718961542983,1,1,0.02593932369472444,3,0,0.05500838050927806,2,1,0.18304992116121,4,1,0,0,0,0,0,0,1,1,0,-1,-1,0,0,-2,0,0,-1,-2,-1,0
1,0.9600366259981483,1,1,0.4770025628561065,3,0,0.030195854822577656,4,0,0.3536369546147004,0,0,0.4748365321697699,2,0,3,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0
0,0.18889270505425815,2,1,0.4006199498254228,1,1,-0.35962437896023713,2,3,-0.507012291168106,1,0,0.07695201566384823,2,2,1,1,0,0,1,0,-1,0,-1,0,-1,0,0,-1,0,2,0,-1,-1,0
0,0.7296879829646381,0,1,-0.15513723172848556,1,1,-0.5129234356106654,1,0,0.15676913307801907,2,0,-0.12981008618927145,1,2,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,2,0,0,-1,0
1,-0.208409093269105,0,0,-0.1310529911854474,0,0,-0.058454373322102585,0,1,-0.3558054119430104,3,0,0.2672838788351518,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,2
1,-0.5900355637035848,2,1,0.015989730880862783,0,2,-0.18892678969628582,0,1,-0.05849161541309938,1,2,0.08140911344452244,2,0,-1,0,0,0,2,-1,-1,1,0,-1,1,0,0,-1,-1,1,0,0,0,0
1,1.0268051665994309,3,1,0.5964959812366725,2,0,0.18679076837697814,1,0,1.1194724420254396,1,0,0.4127734330623105,5,0,2,-1,0,1,3,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1
0,-0.385469477357297,2,1,-0.3857082825195869,3,1,-0.5298364497163542,3,0,-0.769889507684942,3,3,-0.2520493651399913,5,2,0,-1,-1,0,-1,-1,1,1,1,-2,0,0,0,-1,-1,0,-1,-1,-1,-1
1,0.5213973719436901,2,2,0.7200655546295008,1,0,0.5804099723587661,3,1,0.951751823243786,2,1,0.21388808910128368,2,0,-2,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0.3485385020473936,1,0,0.17830700932573382,4,1,0.30736013103086546,2,4,-0.0637297584165396,2,1,0.3069553590989087,5,5,0,0,0,0,0,0,1,0,-1,0,0,5,0,2,1,-1,1,-1,-1,-3
1,0.40977061846564367,1,2,0.6234944697721881,2,2,0.46735613161716644,2,1,-0.04514793645833207,2,2,0.10476512195977689,2,4,0,0,-1,0,-1,1,0,1,0,0,2,0,0,-1,0,-1,0,1,0,-3
1,-0.11253398846611389,0,2,-0.06800378740260994,1,4,-0.4859161854891162,1,0,0.23334741488556157,2,1,-0.08101967835567359,3,4,-2,0,0,0,0,-3,1,1,0,0,0,0,0,-1,1,1,0,0,0,-2
0,0.16350967634138824,2,1,-0.1176220044815992,2,0,-0.5110329477608089,1,1,-0.1370774629720916,3,0,-0.6204611819425426,2,2,0,-2,0,0,1,-1,0,1,0,-1,0,0,0,-2,0,0,0,-1,0,-1
0,-0.30449894885945494,4,1,-0.939861839876857,3,0,-1.1532033005684135,0,0,-0.5372486107976552,4,0,-0.27996916960945656,0,3,-3,-1,0,0,1,-3,0,1,0,0,0,0,0,-2,-1,1,0,0,0,0
0,-0.4777867649681097,1,1,-0.014933415336236771,2,0,-0.3045917317085107,1,0,-0.4683812227592095,3,1,-0.10101797922021674,2,2,-1,0,0,0,0,-1,0,2,-1,0,0,0,0,-2,0,-1,0,-1,0,0
1,0.09500434129084308,1,0,1.0682085561028414,0,0,0.9832890597920725,2,1,0.7855776358064555,3,1,-0.09388874808967483,7,1,0,0,0,0,1,2,1,4,0,0,1,1,0,0,0,0,0,0,0,0
0,0.004647940565697045,1,2,0.02837429842734591,1,3,-0.12219496105792489,1,0,0.052088511148454274,4,2,0.33575262097961595,2,2,1,-1,0,0,2,-1,0,1,0,1,0,0,0,-1,-1,-2,0,0,0,1
1,0.4894599229622118,0,1,-0.09816347509684116,0,0,-0.422265562279863,3,2,-0.3949451454970209,1,1,-0.017749916823279005,2,3,-1,0,0,0,0,1,0,1,0,-1,-1,1,0,0,1,-1,0,-1,0,0
0,0.6104873248650549,0,0,-0.1196005092464747,2,0,-0.6031343384250003,1,0,-0.39314215310973455,3,1,-0.549012060113493,4,1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-3,0,1,-1,-2,0,-1
1,0.8381884028467895,0,3,-0.509364881826997,2,1,-0.36330360179814153,1,1,0.08398101877472473,0,0,-0.519605037186627,4,3,-2,1,0,0,0,0,-1,1,0,-1,0,0,0,1,0,3,0,-1,0,-2
0,-0.6239234256571675,2,0,0.057452509615909135,2,2,-0.5119510717503245,2,1,-0.49099800232250745,0,0,-0.4467862350420857,2,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1
0,0.6519394134157104,0,0,-0.1734324491041429,1,2,-0.08830056219184251,1,4,0.48844117456061503,5,1,0.2125301357138655,3,2,0,2,0,0,-1,1,0,1,0,0,1,0,0,-3,0,0,0,-1,1,-2
0,-0.7801451008568325,3,0,-0.7622289922912057,3,0,-1.2331253274194875,1,0,-0.11751204856246883,2,1,-0.3263259015315531,2,2,-1,-1,-1,0,-1,-2,1,1,0,-1,0,1,0,-1,-1,0,0,0,-1,-1
0,0.23561326513575656,0,1,0.06730993495942598,1,1,-0.0925645799737946,3,1,0.18272690046652057,1,0,-0.27420083186479144,3,4,0,0,0,0,1,1,0,-1,-1,-1,0,1,0,0,-1,3,0,-1,-1,-1
0,-0.16856891725129527,2,1,-0.2514927839511028,0,1,-0.3328234593112144,3,1,0.24786758219252739,0,0,0.25338423580007446,2,1,-2,0,0,0,0,1,0,0,-1,-1,0,-1,0,0,0,1,1,0,-1,0
1,0.48809797370268754,3,0,0.5758426797307794,3,0,0.2301914718522603,2,1,0.19930880822340669,4,0,0.3207629867756726,4,2,0,1,0,0,2,0,2,2,1,1,0,-1,0,1,1,2,0,-1,0,2
0,0.6533678332860517,1,1,-0.10575498474074328,3,2,0.13143221771089933,1,2,0.35580576897517646,2,1,0.2132677481615546,0,1,0,0,0,0,1,-1,-1,0,0,-1,0,0,0,-1,1,0,0,1,0,1
1,0.5580548597134515,1,0,0.014055938435493274,0,0,0.09909238117044429,3,1,0.5360771555725669,2,1,0.3930688656005247,2,0,0,0,0,0,1,1,2,0,0,-1,0,1,0,-1,0,1,0,0,2,0
1,0.05262827518769257,4,2,-0.16145689715731518,2,3,0.12025150555526319,2,1,-0.34179488746116127,4,3,-0.05753611674094911,3,5,0,0,0,0,4,-2,3,1,0,0,1,1,0,-3,0,1,-1,-2,0,-2
1,0.39757359353735816,1,1,-0.2467774100948844,1,4,-0.11488363788435035,0,4,-0.0031534330388741654,1,3,0.1436874463471406,2,5,-1,0,0,0,0,-1,0,-2,0,-1,-2,2,0,-2,-1,0,0,0,-2,-2
1,-0.3203505167740272,3,3,-0.41613224705432045,2,5,0.07316385920302704,0,0,0.14188563810174007,3,5,-0.4928027542338265,6,2,-1,-1,0,-1,-1,-1,0,1,0,0,2,2,2,-4,0,1,0,1,0,-1
1,0.2231514173059588,2,2,0.20917680183228402,1,0,0.8244942052891785,2,0,-0.27115550850489256,4,5,0.2111590041178193,3,4,-2,0,0,1,1,2,1,1,0,0,2,1,0,-4,0,-1,1,-1,0,-1
0,-0.08477010347875194,1,0,-0.43690627418821165,4,0,-0.7460704123656904,1,0,-0.46951955688362496,3,1,-0.5508344742929309,2,2,-1,0,0,0,-1,-1,-2,1,0,-1,0,0,0,-1,-2,1,0,-1,-1,1
1,-0.08554826461850656,1,0,-0.1717393768022294,4,2,-0.21118561594543786,1,2,0.5887123849739939,1,2,-0.11986996066695066,3,2,2,0,0,0,1,-1,1,1,0,-2,0,0,0,1,-1,2,0,-1,-1,0
0,-0.42744418104924714,0,0,-0.33302555416275953,4,1,0.12789813441921322,0,0,-0.5907971264196875,0,0,-0.0878690625794737,1,2,1,0,0,1,-1,-1,-2,0,0,0,0,0,0,0,0,1,0,-1,0,0
0,-0.5939147400349467,2,1,-0.3265368936763156,0,0,-0.02277070359607903,1,1,-0.6461308122044099,1,3,-0.035260315252419,2,1,-2,0,0,0,0,1,1,0,1,-1,1,0,0,0,0,0,0,0,0,-1
1,0.07959577007694056,3,0,0.5131532510335268,2,1,0.7653193383684165,1,1,-0.07000690375638494,0,0,-0.2834777950455664,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.41031165142502324,2,0,0.4124999040103816,2,1,0.41411797290128993,2,1,-0.10886743025079042,0,0,-0.046335303520156294,0,1,0,0,0,0,2,1,0,-1,0,-1,0,0,0,1,1,0,0,1,0,-1
1,0.21052546774344866,1,1,0.13951256281624463,5,1,0.26239815663235105,1,2,0.17891360459200983,0,2,0.19313988023859596,1,2,-1,0,0,0,1,-1,0,0,0,3,0,0,0,0,-2,1,0,0,0,-1
0,0.6634828687317545,2,0,-0.2731366560872133,1,0,-0.05019706764199222,1,0,0.062464086946653646,1,0,-0.30817075592030113,1,1,-1,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,1,0,0,0,-1
0,-0.03182126730391846,1,0,-0.8301530812595652,1,0,-0.060903369752824316,1,1,0.16172377521283532,1,0,0.014108667089261642,3,3,-1,0,0,0,0,1,-1,0,0,-1,0,0,0,-1,0,3,0,0,0,-3
0,0.32206867875126677,3,0,-0.3821981692018822,4,1,-0.7415871519065836,5,1,-0.8885276217118881,1,2,-0.07309431686174972,2,0,-1,0,0,-1,0,0,-1,-1,0,-4,-1,0,0,-1,0,0,0,0,-1,0
0,-0.9834148990887928,0,0,-0.5292882062948026,3,2,-0.4352475838713764,1,0,-0.47792400589725864,1,0,-0.25622234239426533,3,3,0,0,0,0,0,-2,-1,1,0,1,-1,1,0,1,-1,1,0,-2,0,-1
1,0.7861673754275306,3,1,0.21297925362580092,2,1,0.3025188597149724,0,0,-0.10643382418535613,4,0,0.160161400232135,3,2,-1,0,0,0,1,0,1,-1,2,1,2,1,0,1,0,2,0,-1,0,0
1,0.2730380878554277,1,0,0.209865323460285,0,0,0.6990232280509737,1,1,-0.4866022493668466,0,0,-0.32449136776934334,2,2,0,1,0,0,1,0,0,0,-1,0,0,1,0,0,0,1,-1,0,0,-1
1,-0.21017259144816733,0,1,-0.3116827871035606,1,2,-0.5297887659755744,1,0,0.06750074420056128,1,2,-0.30120368013649,1,3,-1,0,0,0,-1,0,1,0,0,1,0,0,0,-1,-1,1,0,-1,0,-2
1,0.4936248427273148,1,2,-0.5438753086779569,1,2,0.09038733746905314,1,3,-0.2307462086663289,2,0,-0.25982211244792514,0,1,-2,1,0,0,0,-1,2,0,0,-1,0,-1,0,0,0,0,0,-1,0,0
1,-0.13506688469562272,2,2,0.07127198013115929,0,1,0.7876400768717218,1,0,-0.11913537980747664,2,3,0.14787109560892372,3,0,-2,0,0,0,2,0,0,1,0,0,1,2,0,-2,1,-1,0,0,0,0
1,0.16422939577830947,0,2,-0.2424170000845997,1,0,-0.07450186534072045,2,0,0.43056655464145316,3,3,-0.2871723039678674,2,3,-1,-1,0,0,0,1,1,1,0,0,1,0,0,0,-1,0,0,-2,0,1
0,0.5939103110883153,0,1,-0.20739420778991285,3,0,-0.13277414347271566,0,1,0.12580520713626228,5,3,0.018881811383400015,4,3,0,0,0,0,1,0,-1,0,0,0,2,1,0,-4,0,1,0,-3,-1,0
0,-0.1067367004158752,1,1,0.24503870835535602,2,0,0.047991317480583356,1,1,-0.8246611275602419,2,1,-0.610038179202075,1,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1
1,1.0414218062206368,0,1,-0.5693055506540756,1,0,0.004048252507939513,2,2,-0.4006468897633823,0,3,0.001121410892754529,2,2,-1,0,0,2,0,1,0,0,0,-2,0,0,0,-1,0,0,0,0,-1,-1
1,0.5183521271275227,0,0,0.3229138790329179,1,0,0.05997271194605957,3,1,-0.40891376041069083,0,2,-0.4757851431037238,1,2,1,1,0,0,0,1,0,0,0,-1,0,1,0,0,1,-2,0,-1,-1,0
0,-0.10617456267590693,0,0,-0.017738836486213026,1,1,0.14638355946599405,1,1,0.0706800632742169,0,2,0.17521867445483896,0,2,0,0,0,0,0,0,0,1,0,-1,0,1,0,1,0,0,0,0,1,1
1,0.1788119736605646,1,1,0.48350316600050974,1,3,0.404456017456997,3,0,0.10955551660719848,4,1,0.5412964500510706,5,3,-1,0,0,0,1,1,1,3,0,1,1,1,0,0,-1,1,0,0,1,-3
1,0.5546413219015304,3,1,-0.07139819467366884,0,0,0.2461214155332863,3,1,0.4063445248750894,1,4,-0.08549852998133937,0,2,-1,0,0,0,2,2,1,0,0,-1,0,0,-1,-1,1,-1,-1,-1,0,0
0,0.5759434593108054,2,2,0.434945133091885,3,4,-0.10774622630707562,1,0,0.02836629966003787,3,3,0.12022875934610663,4,1,1,-2,1,0,0,0,-2,-1,2,2,2,0,0,-1,-2,1,0,-1,-2,-1
1,0.22400167419810504,3,2,0.08461664023135936,1,0,-0.2691727338853328,2,0,0.2556263258286724,0,1,0.23010821168660606,2,2,1,-1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,-2,1,0
0,-0.7439576678245227,1,1,0.25862835873961076,0,2,0.5631495950336423,0,2,-0.2727614702329195,1,0,0.5488381726990675,1,2,-1,0,0,0,0,2,0,0,0,2,0,1,0,-1,0,1,1,-1,0,0
1,-0.16924598191905074,1,3,-0.16387036933822888,3,1,-0.4649711432161397,0,1,0.08728341272689567,3,0,-0.03242147769237751,4,2,-2,-1,1,0,1,0,1,1,-1,1,1,1,0,2,0,1,0,0,0,-2
0,-0.3860046816302629,1,0,-0.15508274165574049,1,0,-0.2131898478420576,1,0,-1.4678725486520006,0,0,-0.06705746719364986,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-2
0,0.10675031506086766,3,2,-0.3574990898372863,3,1,-0.8897387094114654,3,1,-0.9520998048723613,4,1,-0.9855440169161931,4,2,-1,1,-1,1,2,-2,1,0,0,0,-2,-1,-1,-3,0,0,0,0,-1,-3
0,0.2586760342514111,0,1,0.4337105463125714,3,0,-0.3771643524292587,1,3,0.04820024244368152,2,3,0.5982079215089454,2,3,0,0,0,0,1,-1,0,2,0,-1,0,0,0,0,0,-1,0,-1,2,1
0,-0.52142854007852,2,2,-0.5026441226121304,1,0,-0.33367142795550053,0,2,0.5548639307614739,3,2,-0.30709816311169463,2,3,-1,0,-1,0,1,0,0,1,1,0,0,0,0,-3,1,2,0,-1,-1,2
0,-0.6618045303406741,1,2,-0.1727601489621008,4,1,0.2213767964857119,3,3,-0.3910608689600814,2,0,-0.23525894219626067,2,2,0,0,0,0,0,1,-2,0,1,-2,-1,1,0,-1,1,-1,0,1,0,-2
1,0.5960987940917508,2,0,-0.27228080023811607,1,1,-0.21275086582316471,0,1,-0.42841847560873014,3,2,-0.3088968468411854,3,3,0,0,1,0,2,-1,2,2,0,0,0,1,0,0,-1,-1,0,-1,-1,-1
1,0.3606134048579951,2,1,-0.3242499535140336,2,1,-0.19760838897160282,2,3,0.25157002765491604,0,0,0.539885317053449,1,1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,1,1,0,1,0,0,1,0
1,-0.12728848032060047,1,1,0.5549874412756663,1,1,0.20381366509929935,1,0,0.1497627283067578,1,2,0.5095190294406203,5,2,-1,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,4,0,0,-1,0
0,-0.7186313772395894,0,0,0.001642848961988781,4,0,-0.04474044286791653,2,1,-0.6964734266429252,0,0,-0.41421066094831815,3,3,0,0,0,0,0,-3,-1,1,0,0,-1,0,0,0,0,1,0,-1,1,-2
0,0.14489620695078995,0,3,0.34794329351377884,1,2,0.577368572797116,1,2,-0.7184921041198932,2,4,-0.052526022915533925,4,3,0,1,0,1,2,0,-1,0,1,1,1,2,0,0,1,-1,0,-1,0,-1
1,-0.04743369749709795,1,2,0.5095753790064169,2,1,-0.06347301635812756,0,0,-0.7527304129733435,1,3,-0.14125122817169464,1,1,-1,0,-1,0,0,0,-1,0,0,1,1,1,0,-1,0,-1,1,0,0,-1
1,0.3344190390705593,2,1,0.5924117328971213,0,1,0.01001658207009275,3,3,0.523938638837453,1,0,-0.3699099899653091,1,0,-1,0,0,0,1,1,1,0,-1,-1,0,-1,0,0,2,0,1,0,0,0
1,0.46107011403305115,0,0,0.5389806236143336,1,1,0.041950721097976346,3,0,0.6543846803287716,2,2,0.35396086268004684,3,2,0,0,0,0,0,1,2,2,0,1,0,0,0,-2,1,1,0,0,-2,0
1,0.13100870245780277,4,1,0.1583932571673104,2,0,0.0421045182241145,0,2,0.0030230786277862394,1,0,0.09199085028037628,5,1,-1,0,0,0,4,0,0,1,0,0,1,1,0,0,0,3,0,0,-1,0
1,0.11632227541541466,3,1,0.6966737883973051,2,1,0.32752551907719313,4,0,-0.05366866479358548,1,2,0.08533205379976225,2,2,0,-1,0,0,-1,3,1,0,3,0,0,1,0,2,-2,1,-1,0,0,0
1,-0.8113574369672492,0,3,-0.1688753433230003,1,2,0.014852156794792645,1,0,0.33915227349012395,1,0,0.34912705404574484,2,0,-3,0,0,0,-1,-1,0,0,0,1,0,0,0,0,1,2,0,0,0,1
1,0.3156482253465937,1,0,0.3925144826527044,2,1,0.17541975787621805,0,1,-0.7079103996702574,2,1,0.29865024682286784,3,5,0,0,0,0,0,0,-1,1,0,2,-1,0,0,0,-1,2,1,-2,-1,0
0,-0.26103457620857984,3,0,-0.426645633343904,3,2,0.09273922052528284,4,2,0.004102939248532199,1,1,0.20542732649090714,4,2,-3,0,0,0,-1,1,0,0,-1,-1,0,0,0,-1,0,1,0,-3,0,0
1,0.6055415042520703,1,0,1.12564883123496,3,1,0.3097117375244163,6,0,0.2043630059773944,5,0,1.1077923703254289,4,0,0,0,1,0,1,5,2,1,0,1,0,1,0,0,1,2,0,2,0,1
1,-0.5136151771800046,0,2,0.17276130262527267,0,2,-0.21648968071840724,1,0,0.031567832440459874,4,1,0.23080354649947765,2,0,-1,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.05618994084765606,2,0,-0.27225293586317245,3,1,-0.26245438552482514,1,1,-0.398054194271248,1,2,-0.2199409423423516,3,0,-2,0,0,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,-2
1,0.9840527717421562,2,0,0.9679128958761416,3,1,0.32962368502311445,1,0,0.7265390352269262,4,1,0.598972536796925,7,0,2,0,0,0,0,-1,2,2,2,0,1,1,0,1,1,3,0,0,0,1
0,-0.33187187135693663,2,1,-0.7588083281533072,0,0,-0.5530557268648447,3,0,-0.24553564490860522,2,0,-0.4039517951971251,3,0,-1,-1,0,0,1,0,0,0,-1,-2,0,0,-1,0,0,-1,0,0,0,-3
0,-0.15278271791194964,1,1,-0.41962144780239163,0,1,-0.12326815620605885,0,1,-0.25893027286627796,2,2,-0.18237674248856883,5,2,-1,0,0,0,1,1,0,0,0,0,1,1,0,0,-1,1,0,-3,-1,0
0,-0.21859257751715586,1,0,-0.5010053670519912,1,1,-0.4328454728206955,5,1,-0.32333835408166184,1,0,-0.33786109221265487,2,1,0,0,0,0,-1,1,0,0,0,-4,-1,1,0,0,-1,0,0,-1,0,-1
1,0.919144809083232,3,1,0.14201204419174426,0,0,0.14822532775932012,1,1,0.49089282374149984,3,4,0.25143209428780167,4,0,-1,0,0,0,3,0,1,1,0,0,-1,1,0,-1,-1,1,0,0,0,2
0,-0.9849156724609451,1,0,-0.3595377784904795,4,1,0.048832393899898144,2,2,0.09386900439393096,0,0,0.06012762218048598,1,2,-1,0,0,0,-1,0,-2,0,-1,1,-1,0,0,0,0,2,0,-1,1,0
0,0.27159347464395844,1,2,0.3888004104467513,3,0,-0.13618748513969695,3,5,-0.4457958567433216,1,1,-0.17776482839938826,0,3,0,0,0,0,-1,4,-1,2,0,-2,0,0,1,-1,0,1,0,0,0,0
0,0.4026677984635358,1,2,0.01018818795563194,1,0,-0.11358058941846322,1,1,-0.30204647126871403,1,0,0.09786685319029613,1,2,-1,0,0,0,2,0,-1,0,0,-1,0,2,0,-1,1,0,0,0,-1,0
1,-0.023488679781306337,3,2,0.13754696598908336,0,1,-0.22367197356302032,1,1,-0.15434662005264224,1,0,-0.12419477992703981,1,3,-1,0,0,0,3,0,1,-1,0,-1,0,0,0,0,0,1,0,-2,0,-1
