TOP1_GOLD,JUNGLE1_GOLD,MIDDLE1_GOLD,BOTTOM1_GOLD,UTILITY1_GOLD,TOP2_GOLD,JUNGLE2_GOLD,MIDDLE2_GOLD,BOTTOM2_GOLD,UTILITY2_GOLD,TOP1_TOP2,TOP1_JUNGLE2,TOP1_MIDDLE2,TOP1_BOTTOM2,TOP1_UTILITY2,JUNGLE1_TOP2,JUNGLE1_JUNGLE2,JUNGLE1_MIDDLE2,JUNGLE1_BOTTOM2,JUNGLE1_UTILITY2,MIDDLE1_TOP2,MIDDLE1_JUNGLE2,MIDDLE1_MIDDLE2,MIDDLE1_BOTTOM2,MIDDLE1_UTILITY2,BOTTOM1_TOP2,BOTTOM1_JUNGLE2,BOTTOM1_MIDDLE2,BOTTOM1_BOTTOM2,BOTTOM1_UTILITY2,UTILITY1_TOP2,UTILITY1_JUNGLE2,UTILITY1_MIDDLE2,UTILITY1_BOTTOM2,UTILITY1_UTILITY2,TOP2_TOP1,TOP2_JUNGLE1,TOP2_MIDDLE1,TOP2_BOTTOM1,TOP2_UTILITY1,JUNGLE2_TOP1,JUNGLE2_JUNGLE1,JUNGLE2_MIDDLE1,JUNGLE2_BOTTOM1,JUNGLE2_UTILITY1,MIDDLE2_TOP1,MIDDLE2_JUNGLE1,MIDDLE2_MIDDLE1,MIDDLE2_BOTTOM1,MIDDLE2_UTILITY1,BOTTOM2_TOP1,BOTTOM2_JUNGLE1,BOTTOM2_MIDDLE1,BOTTOM2_BOTTOM1,BOTTOM2_UTILITY1,UTILITY2_TOP1,UTILITY2_JUNGLE1,UTILITY2_MIDDLE1,UTILITY2_BOTTOM1,UTILITY2_UTILITY1
6193,4470,4558,7491,4438,5052,6150,5018,4599,3249,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4726,6867,5594,5490,3706,5456,4253,5600,5423,3181,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4795,7196,5939,4552,3237,4936,5968,6286,6962,4248,0,0,0,0,0,3,1,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,1,2,0,0,0,3,1,0,0,1,0,0
6108,6020,6288,5310,3881,5044,5088,4326,4887,3187,2,0,0,0,0,1,1,1,1,0,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6662,5190,6994,8930,4142,3865,6418,5713,4874,3291,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,1,4,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0
7253,6107,8345,6203,4268,6237,5830,5325,6795,3631,2,0,0,0,1,0,1,0,0,0,1,4,3,3,1,0,1,0,1,1,0,0,0,1,0,2,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0
6801,8427,6227,6163,4848,4476,4678,4965,5459,3362,1,1,0,0,1,0,4,2,0,3,0,0,3,2,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4531,6497,4984,8129,4373,5473,5206,4873,5212,3577,0,0,0,0,0,1,1,0,0,2,0,1,2,0,0,0,1,0,3,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9064,5824,4461,6046,4008,3475,5650,6238,4691,3179,8,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5262,6362,5186,6932,6174,6484,5200,5552,4273,3421,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,3,1,0,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
4934,5644,5943,6520,5159,6521,6135,4835,5799,4990,0,0,0,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
5037,7027,7358,6369,4137,5776,4773,4968,5513,3353,0,1,0,0,0,1,2,0,1,2,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
4891,5801,4944,6063,3322,6169,7003,6113,5643,3732,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4639,6950,5388,5637,4469,6779,5565,6329,4694,4207,1,0,1,0,0,2,2,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0
4928,6135,5089,6130,4363,7632,5140,4458,5993,4206,1,0,0,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
4711,5400,5632,5651,5010,5606,7716,6137,5189,3881,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,1,0,0,0,0,1,0,2,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0
7842,6756,4728,8642,4135,3566,4193,4036,3926,3079,2,2,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4670,5533,5195,7302,4495,5462,5885,6638,5170,3596,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,3,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0
6170,6975,6102,6232,3821,5509,5069,5114,6969,4102,1,3,0,0,1,0,0,1,1,2,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
6032,7428,4874,5887,3815,4437,6875,5166,4765,4545,3,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
6062,5641,5387,4793,3733,4803,6642,5542,7645,5004,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,1,0,1,0,0,1,0,4,1,0,0,0,2,1
5061,5776,4339,5536,3615,4459,6014,5891,5151,3418,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0
4207,5610,5863,7322,4315,5895,5918,5030,6437,4830,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,2,1,4,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,2,0,0,1,3,0,0,0,1,1
4330,7175,5456,6525,3593,4950,6685,5428,5076,4114,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
4499,7286,4372,5268,3619,5600,6501,5756,5523,3928,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0
5510,4665,5007,7506,4762,5589,6495,5652,5056,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9230,6628,7584,5765,4231,4895,7178,5402,4463,3633,3,2,1,0,1,0,1,1,0,1,1,2,3,0,2,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,2,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5443,5351,4534,5223,4220,5056,6192,5662,4960,3829,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
4232,4921,5826,7360,4777,6722,6849,6457,6154,3386,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,2,1,1,3,0,0,0,0,2,1,1,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0
5436,5638,5088,7429,4651,4571,5334,5365,6098,3463,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,3,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
5203,6018,5776,6781,8500,6947,6248,5947,5186,5200,1,0,1,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,1,2,1,1,2,3,3,5,0,0,0,0,1,0,0,1,1,0,1,1,0,2,0,0,0,1,0,0,3,1,1,0
4376,5973,5183,5408,4307,7353,6527,4656,4876,3534,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5281,6627,4799,5438,5027,5562,6890,5662,7286,3688,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,2,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,2,0,3,2,0,0,0,0,0
3271,6922,5200,5861,3929,6054,5917,6085,4531,3359,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6531,4482,6103,4710,3239,4654,5611,5858,6249,4321,6,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0
7758,6739,6380,4974,4585,4394,5549,5251,7027,4061,3,1,1,0,1,1,1,0,1,0,1,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,3,2,0,0,0,1,0
7020,5612,4861,7957,4841,7058,4735,4379,4570,3103,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6120,8604,5041,6580,5420,4927,5918,8009,5501,4701,1,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,0,0,5,2,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,3,0,1,0,0,0,1,0,0,0,0,2,0
5542,6730,7308,5118,4212,5659,5328,5345,5256,3611,1,1,0,0,0,0,2,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0
5162,6259,6537,6646,5561,6081,6776,4881,5455,3478,1,0,0,0,0,1,0,1,2,1,1,1,2,1,0,0,0,1,1,2,0,0,0,0,2,2,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0
9276,9303,6245,6673,5135,3955,4958,4662,4232,2875,5,1,0,1,0,1,4,4,1,2,0,0,1,2,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5260,5649,6136,6167,4568,4987,5292,5005,4656,3405,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7223,5136,4972,6297,4881,4063,5967,5841,7040,3433,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0
5082,6477,5146,6831,4184,5695,6083,6807,4653,4110,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,2,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0
6748,7514,6186,7091,4219,5305,5715,5029,5485,3878,4,0,0,0,0,0,2,1,1,3,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6269,5675,5092,7345,5027,4846,5476,6000,6031,4968,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,2,2,0,0,0,1,2
5840,6411,6413,5016,3508,5076,7287,5332,4758,3892,1,0,0,0,0,1,2,2,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0
4772,7692,4219,7660,4195,6303,7136,5212,4818,4302,1,0,0,0,1,1,1,1,3,2,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0,1,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5679,7515,4876,6567,4855,4815,5460,5173,4806,4015,1,0,0,0,0,1,3,0,1,2,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5304,7298,6422,5918,4241,5456,6229,4948,5419,3686,1,0,0,0,0,1,2,2,0,2,0,0,2,0,0,0,0,0,2,1,0,0,0,2,1,1,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
7410,6522,7491,5341,4130,4019,7355,4737,6700,4435,3,0,0,0,0,1,1,0,1,0,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,1
4688,5550,5895,5398,4297,4752,6656,5545,5485,3982,2,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0
6747,6608,6478,7098,4728,4661,4229,4961,5338,4550,0,0,1,1,0,1,0,1,0,1,0,0,2,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2
5284,9089,6554,5680,4341,4719,6843,5281,5866,4709,0,0,0,0,0,1,3,1,2,2,2,1,2,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,2,1,0,2,0,1,1,1,0,0,0,0,3,2,0,0,2,1,0
7322,6052,5795,5834,4335,3901,5250,5747,6421,4059,2,0,0,0,0,2,0,2,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,1,0,0,1,0,0,0,2,0
5884,6402,7920,6388,4809,4869,4354,5379,5334,4724,3,0,0,0,0,0,1,1,1,0,1,1,2,4,3,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0
4008,4998,6395,7086,5303,6320,6024,6053,4843,4336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,2,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1
4590,6519,7101,4975,3407,7041,5962,5635,6235,3114,2,0,0,0,0,2,2,0,0,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,2,3,0,0,0,0,0
6552,6080,5041,9265,5626,4955,5166,5756,5016,3409,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0
7520,7075,5233,6322,5826,4338,5559,6744,5418,3402,3,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
4492,5024,5407,7475,3769,5553,5262,5429,3618,3169,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6500,7009,4765,5811,4022,4210,5455,5991,4803,4491,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0
5472,8064,6185,9035,4805,6544,5070,4014,6059,3329,3,0,0,0,0,0,2,3,2,1,0,1,2,0,0,0,3,1,2,3,0,1,0,0,0,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
6663,6824,7259,12226,5654,5516,7044,5596,4097,4518,1,1,0,1,0,2,1,1,1,1,0,1,2,2,1,2,1,3,4,5,0,1,0,0,0,1,1,0,0,1,3,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0
7647,5129,4815,4590,2863,3986,6112,6232,5926,3562,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0
6055,4510,5728,5828,4211,5783,5882,6437,6085,4357,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,2,2,1,0,0,1,0,1,0,0,1,0,0,1
6721,7029,5262,7892,4524,4769,5816,5981,4475,3626,2,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
8268,5704,5141,6677,3632,4735,6208,5789,4815,3935,3,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6417,4487,5727,6237,3772,4054,4704,6015,4521,2997,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,5490,5700,5602,4261,4803,5419,6688,6236,5887,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,2,0,1,3,0,0
5685,6512,6327,6404,4364,4731,4754,5951,5511,3931,2,0,0,0,0,0,1,2,0,1,0,3,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0
6866,4846,4948,7410,4553,4538,6591,5692,4261,3668,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7001,5349,4924,6044,4852,4138,6565,6488,5056,4249,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,1,1,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1
5488,6407,4593,4988,4932,4987,5807,5355,5491,4162,1,0,0,1,0,0,1,0,2,1,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1
6121,5499,5202,6900,4335,5168,5306,5401,4294,3037,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4687,6430,5404,6673,4487,5653,6196,5770,4243,3295,1,0,0,0,0,2,0,0,2,1,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7086,5111,8170,5151,4095,5036,5196,5511,5362,3474,4,0,0,0,0,0,1,0,0,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0
6469,7581,6075,8851,4680,4365,4774,6279,4396,4181,1,0,1,0,0,1,1,0,2,1,0,0,2,1,0,1,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0
4788,5578,5716,6827,4707,6648,6258,4624,4743,3006,1,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,1,1,2,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5264,7051,5547,5815,4667,5782,7143,5070,6486,5268,1,1,0,0,0,1,0,2,1,3,0,1,0,1,0,0,0,1,2,1,0,2,0,0,0,3,0,0,0,1,1,4,0,3,1,0,0,0,2,0,0,0,0,1,2,0,0,1,0,2
4959,6307,6534,6021,5308,7509,6386,3961,5615,3719,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4200,4629,5422,6991,4750,6284,6217,5851,4963,3591,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0
7029,9147,5364,5011,3735,5144,7874,5370,7479,4281,2,1,0,0,0,2,1,2,3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,2,0,1,0,2,2,2,1,0,0,1,0,0,0,1,0,2,2,0,0,1,0,0
5121,7103,7094,6960,5063,6528,4178,5362,4696,3572,1,2,0,0,0,0,3,0,0,2,2,0,2,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5029,6510,5874,6398,4149,5467,6373,5110,5965,4423,2,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,1
5976,6133,5113,5856,4123,5667,5575,4756,4204,4474,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,6290,5970,5904,4482,5399,6888,5923,5266,3765,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2,2,1,0,0,0,1,1,0,0,0,0,2,0,1,2,2,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
4381,8173,7300,5410,3126,6365,5173,3526,4652,3518,0,0,0,0,0,2,1,4,1,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6118,6012,5764,7570,4224,5613,6967,5525,4424,4178,3,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4717,4504,5472,7108,5982,5974,5208,5320,4835,3301,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,2,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
4602,6647,5333,6740,4465,6381,4821,5062,3782,3599,1,0,0,0,0,0,2,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4855,5840,5676,7918,5300,7381,5017,4966,4073,3712,0,0,0,1,0,1,0,2,1,1,0,0,1,0,0,0,0,1,3,2,0,1,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1
6735,7163,7940,7651,4958,4531,4317,4378,4047,4315,1,0,0,1,0,1,1,3,0,1,0,1,0,2,1,1,0,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5335,6431,7624,6636,3964,3980,4754,4854,4877,3633,2,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5817,5936,8666,6037,4046,4802,4244,5663,5142,3112,3,1,0,0,0,0,0,0,1,0,0,4,3,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
9836,7552,4076,5871,4940,4908,8093,6671,6209,4232,5,1,0,0,2,0,2,2,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,3,2,0,2,0,1,3,0,1,0,1,0,1,1,0,0,0,2,0
4253,6920,6376,8052,4625,5993,5821,4542,4014,3586,1,0,0,0,0,0,0,1,2,1,0,0,4,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3669,6764,7720,4992,4109,7897,7664,4738,6138,3206,0,0,0,0,1,0,0,1,1,1,0,3,1,1,0,0,0,0,0,2,0,0,1,0,0,4,2,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
4483,6525,7376,5092,3362,6918,5953,4507,5467,5109,1,0,0,0,0,0,2,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
5256,5920,6774,8458,4455,4599,5518,6008,5299,3398,3,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0
5832,6015,5754,5533,3895,3942,4766,7967,5648,3348,3,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,7,0,0,0,0,0,1,2,0,0,0,0,0
